customer_id,age,gender,location,Purchase_history,loyality_program,product_purchased,browsing_history,search_queries,social_media_active,email_open_rate,avg_order_value
1771,38,Famale,Urban,609,1,C,31,4,0,0.1,139.6
1772,48,Male,Urban,651,1,A,19,6,1,0.99,160.17
1773,41,Male,Urban,899,1,C,21,5,1,0.3,192.85
1774,37,Famale,Urban,808,0,B,47,18,0,0.08,38.27
1775,54,Famale,Rural,884,0,B,9,3,1,0.01,111.16
1776,21,Famale,Urban,993,0,A,20,10,0,0.41,117.83
1777,45,Male,Rural,875,1,B,19,11,1,0.63,185.27
1778,37,Male,Rural,668,1,C,46,19,1,0.33,129.18
1779,41,Male,Urban,397,1,B,38,14,2,0.84,37.65
1780,49,Famale,Rural,709,0,C,23,11,2,0.72,92.91
1781,58,Famale,Urban,236,0,C,12,4,0,0.35,134.4
1782,53,Famale,Rural,475,0,B,14,6,1,0.73,143.05
1783,51,Famale,Urban,186,1,C,9,17,1,0.94,173.98
1784,53,Male,Rural,518,0,C,30,19,1,0.09,44.3
1785,19,Male,Rural,853,0,A,26,13,2,0.31,190.79
1786,32,Male,Urban,298,1,A,48,10,0,0.46,21.24
1787,51,Male,Rural,562,0,A,27,11,0,0.5,196.91
1788,53,Famale,Urban,536,1,B,17,6,0,0.54,172.98
1789,23,Famale,Urban,409,0,A,13,2,1,0.3,135.45
1790,56,Famale,Urban,695,1,C,24,1,0,0.67,149.65
1791,59,Male,Urban,853,1,B,32,11,2,0.65,23.81
1792,29,Male,Urban,380,1,B,48,16,2,0.58,17.88
1793,20,Famale,Rural,422,1,B,41,3,0,0.11,29.34
1794,35,Famale,Rural,863,1,B,28,5,1,0.48,26.6
1795,57,Male,Rural,801,0,C,48,15,2,0.36,114.0
1796,38,Famale,Urban,251,1,C,37,15,2,0.49,50.93
1797,32,Male,Rural,401,1,A,24,4,1,0.92,173.44
1798,50,Male,Rural,377,1,B,34,4,1,0.48,94.69
1799,52,Male,Rural,750,1,A,48,8,0,0.01,142.15
1800,43,Famale,Rural,787,0,C,13,7,2,0.44,134.05
1801,25,Famale,Rural,107,1,B,49,17,2,0.82,70.77
1802,53,Male,Urban,906,0,C,21,15,0,0.78,56.2
1803,47,Famale,Urban,334,1,A,40,5,0,0.51,75.07
1804,40,Male,Rural,774,1,C,18,13,2,0.25,161.37
1805,59,Male,Urban,660,0,B,23,4,2,0.47,121.39
1806,31,Male,Urban,401,0,B,11,17,1,0.56,58.17
1807,31,Male,Rural,137,0,A,7,17,1,1.0,165.39
1808,19,Famale,Rural,235,1,B,37,14,2,0.64,20.4
1809,54,Male,Urban,921,0,C,48,14,2,0.69,142.84
1810,22,Male,Rural,520,1,C,36,17,1,0.49,93.43
1811,55,Famale,Urban,318,0,C,15,8,0,0.35,148.95
1812,58,Male,Urban,447,0,C,46,2,0,0.81,186.22
1813,31,Male,Rural,907,1,A,6,13,2,0.49,152.51
1814,56,Famale,Urban,645,0,C,30,16,2,0.99,93.97
1815,42,Famale,Urban,963,0,A,8,16,1,0.46,38.69
1816,37,Famale,Urban,178,1,C,21,6,2,0.07,163.21
1817,19,Male,Rural,847,1,A,21,4,0,0.68,97.53
1818,56,Famale,Rural,994,1,C,32,3,1,0.05,24.31
1819,23,Famale,Rural,372,0,C,34,6,1,0.25,146.62
1820,34,Male,Rural,260,0,A,44,4,0,0.35,65.45
1821,42,Male,Urban,786,0,B,27,18,0,0.74,19.29
1822,45,Male,Rural,977,0,B,28,6,1,0.49,181.52
1823,19,Male,Rural,407,0,B,33,5,2,0.03,101.79
1824,52,Male,Rural,473,1,A,8,9,0,0.62,63.38
1825,54,Famale,Rural,832,0,B,42,11,1,0.41,146.11
1826,22,Famale,Urban,108,1,B,33,6,2,0.92,178.32
1827,18,Famale,Urban,900,0,A,23,16,2,0.5,10.06
1828,57,Male,Urban,543,1,B,31,19,1,0.71,140.69
1829,29,Male,Rural,212,0,B,33,11,0,0.22,155.73
1830,53,Male,Rural,304,0,B,40,15,2,0.76,49.89
1831,40,Famale,Urban,504,1,A,39,9,0,0.72,103.03
1832,48,Famale,Rural,797,0,A,10,19,1,0.9,26.96
1833,28,Male,Rural,952,1,B,27,19,0,0.03,151.88
1834,27,Famale,Urban,296,0,B,43,9,2,0.45,171.02
1835,20,Male,Urban,877,0,A,48,4,1,0.68,30.56
1836,31,Famale,Rural,873,1,B,12,10,2,0.1,165.13
1837,33,Famale,Rural,859,0,A,6,9,2,0.41,156.6
1838,27,Famale,Rural,214,1,B,17,19,1,0.94,75.91
1839,46,Male,Urban,220,0,A,44,15,1,0.44,141.16
1840,27,Famale,Urban,752,0,C,25,19,0,0.99,10.01
1841,29,Famale,Urban,164,0,C,35,2,1,0.06,187.04
1842,47,Male,Urban,375,0,A,40,10,0,0.72,114.57
1843,58,Famale,Rural,924,0,C,42,19,1,0.58,127.86
1844,18,Male,Urban,338,0,B,31,17,2,0.5,136.29
1845,22,Male,Urban,401,0,A,40,2,0,0.97,116.66
1846,37,Male,Rural,491,1,A,27,19,1,0.13,172.79
1847,25,Male,Rural,621,0,B,25,17,0,0.9,125.84
1848,29,Male,Rural,468,0,B,17,18,0,0.69,182.47
1849,18,Famale,Urban,332,0,A,41,17,0,0.26,120.64
1850,37,Male,Rural,294,1,B,30,2,2,0.9,42.51
1851,45,Male,Rural,111,1,A,44,19,1,0.43,183.58
1852,54,Male,Urban,788,0,B,11,1,1,0.81,139.51
1853,54,Male,Urban,276,0,A,43,11,0,0.39,142.86
1854,29,Famale,Rural,316,0,B,26,10,1,0.85,197.24
1855,54,Male,Urban,110,1,B,43,5,2,0.64,24.29
1856,45,Famale,Rural,545,0,C,27,16,0,0.14,91.43
1857,32,Male,Rural,729,1,C,34,5,2,0.65,55.43
1858,23,Famale,Urban,263,0,C,22,12,2,0.19,129.78
1859,37,Male,Rural,650,1,B,46,4,1,0.41,163.29
1860,31,Male,Urban,152,1,A,22,6,1,0.17,193.6
1861,19,Famale,Urban,317,0,B,14,19,0,0.02,96.37
1862,26,Male,Urban,817,0,C,43,9,2,0.21,159.38
1863,54,Famale,Rural,923,0,B,34,12,1,0.54,184.24
1864,37,Male,Urban,459,0,C,30,15,0,0.48,139.83
1865,43,Famale,Urban,484,0,C,11,16,0,0.5,56.12
1866,46,Male,Rural,155,0,A,11,13,1,0.25,125.49
1867,18,Male,Rural,217,0,A,9,7,2,0.69,194.29
1868,52,Famale,Rural,999,1,C,5,4,0,0.7,197.64
1869,23,Male,Rural,352,0,C,22,11,1,0.36,132.05
1870,54,Male,Urban,897,0,B,17,8,0,0.88,178.53
1871,22,Male,Urban,879,1,C,29,6,1,0.64,48.07
1872,50,Male,Urban,902,0,B,44,10,0,0.71,56.75
1873,31,Male,Rural,944,0,C,12,7,2,0.28,191.05
1874,29,Male,Rural,279,0,A,14,7,0,0.0,35.69
1875,59,Famale,Urban,514,0,A,36,4,1,0.87,46.31
1876,37,Famale,Rural,969,1,C,21,3,1,0.82,89.9
1877,41,Famale,Rural,334,1,B,42,7,1,0.12,122.02
1878,51,Male,Urban,954,0,B,19,4,2,0.37,124.73
1879,42,Famale,Urban,807,0,B,19,13,1,0.66,65.48
1880,46,Male,Rural,919,1,C,44,17,1,0.65,184.92
1881,56,Male,Rural,179,0,C,24,7,2,0.86,183.87
1882,48,Male,Rural,746,1,A,19,17,1,0.14,84.49
1883,40,Male,Urban,121,1,A,39,4,1,0.43,92.52
1884,55,Famale,Urban,576,1,C,10,11,2,0.1,143.47
1885,37,Male,Urban,942,0,A,34,3,0,0.39,135.97
1886,40,Famale,Urban,539,0,B,12,11,1,0.02,82.64
1887,33,Male,Urban,836,0,B,35,3,0,0.9,88.71
1888,59,Famale,Rural,669,1,C,36,12,2,0.53,76.13
1889,25,Famale,Rural,192,0,B,49,1,1,0.85,54.72
1890,38,Famale,Rural,291,0,C,19,4,1,0.06,97.05
1891,18,Famale,Urban,202,1,B,22,14,2,0.23,140.42
1892,25,Famale,Urban,495,0,C,17,1,1,0.26,150.97
1893,46,Famale,Urban,106,0,B,28,14,0,0.39,157.99
1894,49,Male,Rural,739,0,B,44,13,0,0.8,81.2
1895,55,Famale,Urban,666,1,A,18,13,2,0.39,155.28
1896,22,Male,Urban,330,0,A,32,15,1,0.2,11.24
1897,39,Famale,Rural,973,1,A,15,17,1,0.06,100.64
1898,51,Male,Urban,673,1,A,10,12,2,0.08,160.84
1899,18,Famale,Rural,339,1,A,29,14,0,0.76,129.71
1900,43,Famale,Urban,189,0,A,5,12,0,0.44,100.07
1901,27,Male,Urban,331,0,C,29,18,2,0.73,132.48
1902,47,Famale,Rural,556,0,C,6,4,1,0.68,182.32
1903,35,Famale,Rural,332,1,A,36,14,0,0.14,117.61
1904,34,Famale,Rural,453,1,C,17,19,1,0.14,161.96
1905,43,Male,Rural,432,0,A,37,13,0,0.76,196.34
1906,25,Famale,Rural,538,1,C,36,18,1,0.72,144.06
1907,57,Male,Rural,474,0,B,28,11,0,0.38,118.93
1908,29,Famale,Urban,391,0,C,31,6,1,0.08,17.12
1909,44,Famale,Urban,444,0,C,8,9,2,0.01,81.15
1910,25,Male,Rural,763,0,C,28,12,0,0.29,117.43
1911,42,Famale,Urban,527,0,B,27,19,2,0.01,161.47
1912,21,Famale,Rural,756,0,A,33,14,0,0.23,93.24
1913,50,Male,Urban,229,0,C,38,15,0,0.42,192.41
1914,18,Famale,Rural,240,1,C,25,11,0,0.12,61.64
1915,36,Male,Urban,514,0,B,34,6,1,0.1,151.47
1916,48,Male,Urban,192,1,A,30,14,0,0.9,89.62
1917,33,Male,Urban,725,1,C,24,3,2,0.59,102.34
1918,31,Famale,Urban,383,0,B,20,19,1,0.93,162.48
1919,22,Male,Urban,754,1,A,7,11,1,0.35,66.28
1920,58,Male,Rural,322,1,A,41,17,0,0.68,28.39
1921,43,Famale,Rural,843,1,C,44,17,1,0.2,108.85
1922,45,Male,Rural,562,0,C,48,3,0,0.62,110.47
1923,19,Famale,Urban,644,0,C,29,14,2,0.13,161.46
1924,23,Famale,Rural,375,0,C,27,7,1,0.0,193.98
1925,26,Famale,Urban,781,0,B,48,19,1,0.93,20.51
1926,50,Famale,Urban,239,0,B,5,3,2,0.55,122.42
1927,58,Male,Urban,456,1,C,37,2,2,0.93,139.44
1928,42,Male,Rural,812,1,A,19,17,0,0.33,197.3
1929,30,Male,Urban,122,0,C,21,9,1,0.33,189.09
1930,26,Male,Rural,835,1,A,38,6,2,0.4,145.37
1931,30,Male,Rural,979,1,A,21,9,1,0.71,109.14
1932,48,Famale,Urban,369,1,A,45,5,2,0.57,40.69
1933,58,Male,Urban,958,1,B,48,2,1,0.93,82.99
1934,28,Male,Rural,764,0,A,8,15,2,0.03,121.17
1935,21,Male,Rural,432,0,A,17,9,1,0.71,147.79
1936,51,Famale,Rural,184,0,B,8,19,0,0.33,130.73
1937,55,Famale,Rural,720,1,A,11,10,1,0.18,145.68
1938,21,Male,Rural,130,1,A,13,4,0,0.51,91.54
1939,55,Famale,Rural,840,0,C,27,10,0,0.51,148.25
1940,36,Male,Urban,339,0,A,37,8,0,0.14,37.31
1941,23,Male,Rural,989,1,A,37,13,1,0.2,40.89
1942,51,Famale,Rural,462,0,A,24,7,1,0.41,40.94
1943,35,Famale,Rural,921,0,A,8,7,0,0.41,179.26
1944,30,Male,Rural,488,1,A,5,4,2,0.32,24.45
1945,58,Male,Urban,752,1,B,46,15,1,0.15,162.29
1946,40,Famale,Urban,767,0,A,38,12,1,0.0,54.38
1947,36,Male,Rural,398,1,A,31,16,1,0.97,99.0
1948,28,Famale,Rural,956,0,B,25,6,1,0.94,184.03
1949,18,Male,Rural,470,1,B,28,9,0,0.48,121.33
1950,41,Famale,Urban,198,1,A,19,3,2,1.0,49.92
1951,24,Male,Urban,146,0,A,39,8,2,0.67,63.98
1952,42,Male,Urban,938,1,A,29,7,2,0.07,184.88
1953,38,Famale,Urban,521,0,C,13,4,2,0.12,91.16
1954,32,Male,Urban,579,1,C,21,13,0,0.92,121.53
1955,18,Male,Urban,678,0,A,25,19,1,0.63,97.39
1956,29,Famale,Rural,161,1,B,17,7,1,0.84,81.9
1957,24,Male,Urban,208,1,A,7,10,0,0.9,52.42
1958,32,Male,Urban,778,0,B,8,12,1,0.45,140.38
1959,38,Male,Rural,648,1,B,8,3,0,0.05,146.47
1960,36,Famale,Urban,218,0,B,47,12,2,0.19,62.23
1961,46,Famale,Rural,697,1,A,32,19,0,0.07,159.91
1962,42,Famale,Urban,481,1,A,11,15,1,0.19,172.36
1963,50,Male,Rural,491,0,B,30,8,1,0.41,184.93
1964,49,Male,Rural,151,1,C,15,12,1,0.12,40.63
1965,52,Male,Rural,702,1,C,28,6,2,0.17,67.75
1966,55,Male,Rural,388,0,C,47,10,0,0.45,173.47
1967,43,Famale,Rural,436,1,B,14,2,0,0.34,47.72
1968,28,Male,Urban,909,0,A,41,13,1,0.47,10.66
1969,52,Male,Urban,303,0,B,17,7,0,0.43,175.46
1970,25,Male,Rural,979,0,C,48,8,1,0.64,72.03
1971,31,Famale,Rural,337,1,A,46,16,0,0.94,88.75
1972,27,Male,Rural,481,1,B,43,11,2,0.11,94.8
1973,19,Male,Urban,766,0,B,23,4,2,0.1,171.17
1974,26,Male,Rural,851,1,C,23,17,0,0.85,74.2
1975,20,Male,Rural,235,0,B,16,16,2,0.51,179.53
1976,38,Male,Rural,506,1,A,26,19,2,0.77,127.22
1977,43,Famale,Rural,607,0,C,41,11,2,0.22,110.18
1978,25,Male,Urban,461,0,C,34,7,1,0.83,71.87
1979,19,Male,Rural,480,1,A,16,13,0,0.92,56.31
1980,23,Male,Rural,980,0,C,33,19,0,0.64,128.57
1981,45,Male,Urban,675,0,B,25,17,1,0.11,94.91
1982,46,Male,Rural,734,1,B,15,13,1,0.9,183.0
1983,43,Male,Rural,353,0,C,41,12,2,0.79,103.41
1984,42,Male,Urban,576,0,A,22,7,0,0.75,107.24
1985,29,Male,Urban,213,1,B,48,1,1,0.04,89.18
1986,22,Male,Urban,119,0,A,31,1,2,0.8,159.96
1987,51,Male,Rural,627,0,B,41,14,0,0.14,90.72
1988,54,Famale,Rural,244,0,B,16,15,2,0.22,61.17
1989,32,Famale,Urban,307,0,C,27,11,0,0.58,173.79
1990,53,Famale,Urban,630,0,C,38,9,2,0.26,123.4
1991,32,Famale,Urban,475,0,A,42,17,0,0.66,122.39
1992,40,Male,Rural,603,0,C,27,4,0,0.61,126.06
1993,23,Famale,Rural,265,0,B,29,19,0,0.11,146.58
1994,38,Famale,Urban,649,1,B,8,7,0,0.66,69.48
1995,40,Male,Rural,280,0,A,34,1,2,0.92,16.43
1996,33,Famale,Urban,960,0,A,34,9,1,0.16,164.01
1997,32,Famale,Rural,716,1,B,17,13,0,0.6,34.49
1998,42,Male,Rural,711,0,C,46,2,0,0.34,147.15
1999,53,Male,Rural,701,0,C,18,2,0,0.46,25.64
2000,28,Male,Rural,911,0,A,12,15,0,0.29,81.31
2001,32,Famale,Urban,543,0,A,28,17,2,0.35,21.97
2002,21,Famale,Rural,431,0,B,22,13,1,0.03,109.22
2003,38,Male,Rural,602,0,B,39,7,1,0.98,134.1
2004,30,Male,Urban,178,1,A,29,9,1,0.62,42.57
2005,39,Famale,Rural,684,1,B,21,12,2,0.5,80.61
2006,36,Male,Urban,787,1,A,36,3,1,0.38,186.75
2007,51,Famale,Urban,495,1,A,28,15,2,0.54,94.05
2008,31,Male,Rural,707,1,C,11,7,2,0.38,162.48
2009,21,Male,Rural,956,0,A,17,1,0,0.36,186.17
2010,44,Famale,Urban,202,0,B,31,14,2,0.46,195.13
2011,46,Male,Urban,501,0,C,9,19,1,0.28,180.68
2012,45,Male,Urban,323,0,C,40,16,1,0.18,70.31
2013,52,Male,Rural,617,0,B,30,10,1,0.56,192.89
2014,25,Famale,Urban,733,1,B,46,1,0,0.84,164.36
2015,33,Male,Urban,335,1,B,49,5,0,0.15,169.06
2016,59,Male,Urban,526,0,A,35,3,0,0.03,12.88
2017,53,Male,Rural,215,0,C,14,17,2,0.25,191.31
2018,47,Male,Urban,262,0,A,30,18,1,0.98,157.84
2019,35,Male,Rural,325,1,A,26,19,2,0.83,155.91
2020,19,Male,Rural,329,1,A,16,18,2,0.6,25.49
2021,30,Famale,Urban,281,0,A,36,16,1,0.93,54.19
2022,21,Famale,Rural,348,1,C,31,2,0,0.45,192.83
2023,43,Male,Urban,417,0,C,37,15,1,0.98,105.13
2024,42,Famale,Rural,309,1,A,24,13,2,0.3,85.59
2025,47,Famale,Rural,755,1,B,43,13,2,0.24,169.59
2026,28,Male,Urban,491,0,C,45,16,0,0.64,26.59
2027,24,Famale,Urban,956,1,A,44,8,2,0.38,89.22
2028,48,Famale,Urban,195,1,B,17,11,2,0.63,81.38
2029,27,Famale,Rural,993,0,B,18,8,1,0.3,76.47
2030,56,Famale,Rural,957,1,A,48,10,0,0.62,68.46
2031,30,Famale,Urban,855,0,C,44,1,1,0.28,49.91
2032,48,Famale,Urban,185,1,B,26,12,1,0.05,42.85
2033,24,Famale,Rural,514,0,C,22,9,1,0.91,131.68
2034,59,Famale,Rural,493,0,C,33,5,2,0.88,184.69
2035,59,Male,Rural,795,1,B,47,9,2,0.97,106.68
2036,53,Male,Urban,732,1,A,20,16,0,0.72,66.62
2037,37,Famale,Rural,943,0,B,39,18,2,0.68,40.24
2038,21,Famale,Urban,600,1,B,38,8,0,0.56,167.73
2039,24,Male,Rural,703,1,C,7,11,1,0.13,194.58
2040,18,Famale,Rural,681,1,A,8,19,1,0.19,76.34
2041,59,Famale,Urban,232,0,C,9,4,2,0.29,65.28
2042,30,Male,Urban,890,0,B,14,10,2,0.89,124.28
2043,39,Male,Urban,748,0,A,33,13,0,0.17,157.31
2044,38,Male,Rural,413,1,A,36,14,2,0.92,96.53
2045,39,Famale,Rural,798,1,A,35,2,2,0.52,129.71
2046,45,Famale,Rural,320,0,A,6,4,2,0.72,146.14
2047,26,Male,Urban,537,0,A,16,7,1,0.11,192.51
2048,43,Male,Rural,145,1,B,31,19,2,0.27,41.36
2049,26,Famale,Urban,889,1,B,9,17,2,0.96,199.5
2050,32,Male,Urban,291,1,B,41,16,1,0.27,84.51
2051,27,Famale,Urban,619,1,C,31,13,1,0.3,147.41
2052,41,Famale,Rural,478,0,A,27,18,1,0.2,118.76
2053,59,Male,Rural,887,1,A,37,12,1,0.13,102.47
2054,25,Male,Urban,790,1,B,8,1,2,0.23,142.63
2055,41,Famale,Rural,433,0,A,25,15,2,0.64,85.19
2056,33,Male,Urban,138,0,C,28,3,2,0.46,33.96
2057,43,Male,Urban,392,1,A,48,6,0,0.55,102.89
2058,44,Male,Rural,789,0,A,35,14,1,0.12,109.16
2059,54,Male,Urban,261,1,C,48,6,2,0.8,48.36
2060,21,Famale,Urban,430,1,B,28,1,2,0.78,187.77
2061,41,Famale,Rural,985,0,B,14,6,2,0.02,53.22
2062,36,Famale,Urban,203,0,A,6,8,1,0.38,87.75
2063,53,Famale,Urban,260,1,C,35,15,1,0.07,39.44
2064,56,Male,Urban,898,0,B,29,14,1,0.79,111.8
2065,27,Male,Urban,734,1,B,8,16,2,0.74,68.45
2066,42,Famale,Urban,153,1,B,15,16,1,0.9,102.96
2067,35,Famale,Urban,133,1,A,21,19,2,0.24,52.68
2068,36,Male,Urban,341,0,C,48,1,0,0.46,20.22
2069,53,Famale,Rural,989,1,A,6,4,1,0.18,158.05
2070,27,Famale,Rural,212,1,B,10,10,1,0.37,131.81
2071,50,Male,Urban,417,1,C,13,18,2,0.52,74.74
2072,22,Famale,Urban,122,0,A,9,2,1,0.05,19.02
2073,52,Male,Rural,657,1,B,24,4,1,0.71,174.46
2074,51,Male,Rural,923,1,B,33,15,2,0.54,42.26
2075,50,Famale,Rural,746,1,A,25,4,2,0.83,186.84
2076,38,Male,Rural,217,0,B,13,16,2,0.27,100.93
2077,34,Famale,Rural,800,1,B,32,15,0,0.9,74.67
2078,39,Male,Urban,742,1,C,12,18,2,1.0,150.93
2079,54,Famale,Rural,311,0,B,35,7,1,0.92,176.6
2080,32,Famale,Rural,517,0,A,24,15,0,0.78,80.44
2081,52,Famale,Rural,212,1,C,31,11,2,0.81,87.4
2082,45,Male,Urban,143,1,A,12,19,0,0.57,92.3
2083,24,Male,Urban,227,1,B,25,8,0,0.19,185.24
2084,49,Famale,Urban,975,0,C,32,1,1,0.68,141.59
2085,28,Male,Urban,257,0,C,27,3,0,0.71,57.05
2086,27,Famale,Urban,884,1,C,10,5,2,0.99,45.15
2087,26,Famale,Urban,926,0,C,7,18,0,0.54,53.77
2088,31,Male,Rural,493,1,A,9,12,0,0.27,60.08
2089,30,Famale,Urban,966,1,B,13,12,1,0.68,53.73
2090,42,Male,Urban,951,0,B,11,19,1,0.98,135.12
2091,19,Famale,Rural,611,1,C,8,9,2,0.18,32.03
2092,52,Male,Urban,144,0,B,43,11,1,0.33,83.6
2093,24,Famale,Rural,207,0,A,9,17,2,0.54,128.76
2094,38,Famale,Rural,318,1,B,15,16,2,0.17,65.26
2095,35,Male,Urban,542,0,A,19,4,1,0.02,22.4
2096,20,Famale,Rural,929,1,A,38,10,0,0.34,25.55
2097,59,Famale,Rural,414,0,B,17,15,1,0.87,33.93
2098,56,Male,Rural,276,1,A,11,19,0,0.04,168.81
2099,58,Famale,Rural,327,1,A,44,3,0,0.43,134.99
2100,28,Male,Urban,802,1,A,10,5,2,0.76,22.26
2101,56,Famale,Rural,771,0,A,43,11,2,0.95,84.3
2102,41,Male,Urban,366,1,C,34,5,1,0.99,62.93
2103,36,Famale,Rural,969,0,B,26,7,0,0.42,119.83
2104,21,Famale,Rural,937,0,C,29,6,1,0.95,109.33
2105,43,Famale,Rural,478,0,A,32,13,2,0.04,101.41
2106,55,Male,Urban,588,0,B,24,2,0,0.75,69.76
2107,59,Male,Urban,801,0,A,43,19,1,0.64,36.18
2108,49,Male,Urban,786,1,B,7,11,1,0.25,151.05
2109,56,Male,Rural,389,0,C,9,5,2,0.51,177.17
2110,53,Famale,Rural,456,1,B,5,9,2,0.13,189.39
2111,57,Famale,Rural,756,1,A,19,6,2,0.87,21.14
2112,54,Male,Rural,843,0,B,30,17,2,0.36,150.58
2113,50,Male,Urban,971,1,B,7,19,1,0.63,148.04
2114,53,Male,Rural,303,1,C,44,8,2,0.16,189.95
2115,20,Famale,Urban,312,0,A,45,7,2,0.21,58.05
2116,26,Male,Rural,651,1,B,46,5,1,0.99,151.01
2117,25,Male,Urban,886,0,C,38,15,1,0.75,20.38
2118,50,Famale,Urban,422,0,B,9,10,0,0.96,129.94
2119,23,Famale,Rural,693,0,A,35,16,1,0.3,76.66
2120,58,Male,Rural,280,1,B,17,9,0,0.16,156.09
2121,56,Famale,Urban,598,1,B,47,7,2,0.5,174.03
2122,21,Male,Rural,419,1,B,5,11,0,0.49,79.32
2123,30,Famale,Rural,182,1,B,26,9,0,0.17,109.86
2124,19,Male,Urban,402,0,A,19,17,2,0.73,32.31
2125,22,Male,Urban,361,0,C,30,9,2,0.36,89.21
2126,44,Male,Urban,883,1,C,22,3,2,0.19,78.55
2127,49,Male,Urban,299,0,B,13,8,0,0.33,44.79
2128,38,Famale,Rural,339,1,A,5,19,1,0.56,179.95
2129,25,Famale,Urban,791,0,A,47,16,1,0.73,38.14
2130,55,Famale,Urban,782,0,A,13,7,1,0.48,130.79
2131,25,Famale,Urban,394,0,A,27,7,2,0.53,179.13
2132,20,Male,Rural,611,0,A,47,13,2,0.14,183.27
2133,20,Male,Urban,788,0,A,49,3,1,0.91,160.72
2134,39,Famale,Rural,980,1,B,6,12,2,0.93,43.47
2135,23,Famale,Urban,495,1,C,18,8,0,0.68,165.31
2136,19,Famale,Urban,848,0,C,42,13,0,0.02,62.55
2137,40,Famale,Rural,237,1,B,44,16,2,0.54,185.26
2138,19,Famale,Urban,938,0,C,22,7,1,0.63,144.73
2139,55,Male,Urban,977,0,A,20,4,1,0.99,159.2
2140,34,Male,Rural,922,0,A,33,12,0,1.0,26.16
2141,52,Male,Urban,228,0,C,48,17,2,0.86,120.73
2142,51,Famale,Urban,148,1,A,15,1,1,0.06,166.02
2143,40,Famale,Urban,775,0,A,10,17,1,0.95,173.7
2144,47,Famale,Urban,888,1,C,7,2,2,0.61,15.44
2145,25,Famale,Rural,392,0,B,18,6,2,0.8,188.44
2146,39,Male,Urban,727,0,C,6,12,1,0.41,18.23
2147,53,Male,Rural,635,1,C,36,11,2,0.32,126.76
2148,22,Famale,Urban,410,0,C,35,11,2,0.46,141.74
2149,30,Male,Rural,636,0,C,15,18,2,0.15,30.4
2150,46,Male,Urban,738,1,B,26,8,1,0.36,19.12
2151,48,Famale,Rural,333,1,B,7,7,0,0.86,159.13
2152,33,Famale,Urban,308,1,A,35,14,2,0.04,83.09
2153,59,Famale,Rural,704,0,A,37,16,1,0.15,30.35
2154,47,Famale,Rural,193,0,C,28,12,0,0.13,154.91
2155,33,Famale,Urban,426,1,A,5,9,1,0.4,171.34
2156,29,Famale,Rural,324,1,B,48,16,1,1.0,121.6
2157,34,Male,Urban,989,0,A,19,19,1,0.17,40.63
2158,33,Male,Urban,891,0,A,41,16,0,0.15,12.89
2159,29,Famale,Urban,110,1,A,31,9,1,0.92,143.15
2160,25,Male,Urban,428,1,C,42,13,0,0.88,114.53
2161,37,Famale,Urban,111,1,A,31,5,2,0.03,133.65
2162,20,Famale,Rural,134,1,B,48,19,0,0.75,164.51
2163,33,Famale,Urban,546,0,B,16,10,1,0.66,92.5
2164,47,Famale,Urban,551,0,B,7,7,0,0.77,33.66
2165,40,Male,Urban,839,0,B,34,9,1,0.49,188.6
2166,45,Famale,Urban,319,0,A,36,14,2,0.99,113.6
2167,57,Male,Urban,540,1,C,27,15,0,0.04,126.91
2168,22,Famale,Urban,752,0,B,6,13,2,0.23,187.35
2169,37,Famale,Rural,634,1,B,11,10,0,0.4,187.0
2170,57,Famale,Rural,694,0,C,38,14,1,0.45,118.7
2171,18,Male,Urban,328,0,C,36,12,0,0.92,66.55
2172,47,Famale,Rural,443,0,B,43,19,2,0.56,199.45
2173,38,Famale,Urban,179,1,B,36,6,0,0.05,139.36
2174,37,Famale,Urban,452,0,C,47,12,2,0.41,87.6
2175,23,Male,Urban,495,1,B,47,13,2,0.42,116.37
2176,39,Male,Urban,389,1,B,18,8,1,0.97,89.01
2177,35,Male,Urban,554,0,A,7,16,0,0.6,178.78
2178,25,Famale,Rural,942,1,C,36,2,2,0.64,101.67
2179,56,Male,Rural,770,0,A,47,7,1,0.71,166.47
2180,49,Famale,Rural,227,1,A,40,12,1,0.77,169.63
2181,50,Male,Rural,801,0,C,21,7,1,0.64,166.62
2182,33,Male,Urban,642,1,A,7,19,2,0.24,147.22
2183,29,Famale,Rural,997,1,B,14,14,0,0.87,172.43
2184,55,Male,Urban,458,0,A,44,9,2,0.73,83.57
2185,51,Famale,Rural,626,0,C,22,18,1,0.74,31.79
2186,31,Famale,Rural,412,0,B,7,11,2,1.0,170.07
2187,53,Male,Rural,174,0,B,43,16,2,0.8,104.65
2188,50,Famale,Rural,645,1,B,14,19,1,0.83,34.2
2189,40,Famale,Urban,970,1,B,13,11,0,0.95,31.91
2190,19,Male,Rural,295,1,A,15,18,1,0.15,40.26
2191,58,Male,Rural,942,1,A,37,11,1,0.5,152.68
2192,38,Famale,Urban,128,0,B,40,4,2,0.58,145.06
2193,19,Male,Urban,805,1,C,30,18,1,0.33,48.73
2194,44,Famale,Rural,115,0,B,31,19,2,0.84,170.92
2195,26,Famale,Urban,522,1,A,42,13,1,0.76,63.45
2196,18,Male,Urban,688,0,B,26,4,1,0.72,160.67
2197,28,Male,Urban,904,0,A,30,10,0,1.0,102.87
2198,20,Male,Rural,692,0,B,26,5,1,0.26,148.99
2199,40,Male,Urban,504,0,C,9,3,0,0.74,82.46
